District,Category,Bathroom,Direction,House Status,Verification,Land Area (m2),Land Used Area (m2),Width (m),Alley Width (m),Price (bil),Price/m2 (mil),Floor,Have Mezzanine,Have Rooftop,Have Basement,Have Attic,Near Market,Near Hospital,Near Center,Near Frontage,Securities Space,Comfortable Space,Have Car Park,Larger Rear,Alley Surface,Urgent Sale
16,1,2.0,2,1,2,3.66612246699132,4.210645017918261,1.5040773967762742,0.6931471805599453,4.0,105.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,3,2,3.2068032436339315,3.9396381724611196,1.3862943611198906,1.791759469228055,5.1,215.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,4.239886867512759,5.343290732190768,1.5686159179138452,1.0986122886681098,9.5,138.9,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,2.6878474937846906,3.3463891451671604,1.5686159179138452,1.0986122886681098,3.5,255.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.903990833730882,5.165928178502291,1.62924053973028,1.0986122886681098,8.1,166.7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.186352633162641,4.492001487882454,1.9600947840472698,1.9459101490553132,8.25,355.6,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.5553480614894135,4.919980925828125,1.5040773967762742,1.3862943611198906,7.5,220.6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,4.04305126783455,5.41610040220442,1.6094379124341003,1.3862943611198906,8.25,147.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,2.970414465569701,3.6913763343125234,1.308332819650179,0.9162907318741551,2.8,151.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.3141860046725258,3.8607297110405954,1.3862943611198906,1.0986122886681098,4.0,150.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,2.8622008809294686,3.713572066704308,1.252762968495368,1.0986122886681098,2.7,163.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,1,2,3.758871825933971,4.2710950739666,1.4350845252893227,1.0986122886681098,4.55,108.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.1179499062782403,4.138361447638875,1.6094379124341003,0.9162907318741551,4.0,185.2,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,3.7184382563554808,4.91338990965742,1.8562979903656263,1.7047480922384253,8.15,202.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.845883202923601,4.49647076906475,1.410986973710262,1.6863989535702288,7.8,170.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,3.2068032436339315,4.456670177669648,1.410986973710262,1.9459101490553132,7.9,333.3,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,4.410371107683024,4.825108606353353,1.6486586255873816,1.1939224684724346,11.0,135.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.1354942159291497,3.9852734671677386,1.308332819650179,0.7419373447293773,3.6,163.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,3.681351187693145,4.743191483885466,1.410986973710262,1.6094379124341003,7.5,193.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,3.7400477406883357,5.351858133476067,1.4350845252893227,2.3978952727983707,8.5,206.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,3.3945083935113587,4.52720864451838,1.4816045409242156,1.3862943611198906,6.2,215.3,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,3,2,3.269568939183719,4.3425058765115985,1.410986973710262,1.252762968495368,4.5,177.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.55820113047182,4.725616339063959,1.5686159179138452,1.0986122886681098,4.8,140.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.367295829986474,4.650143551630823,2.066862759472976,1.5686159179138452,9.2,328.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,2,2,3.7612001156935624,4.571613402459248,1.5260563034950492,2.3978952727983707,13.0,309.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.8732821771117156,4.577798989191959,1.4586150226995167,1.7749523509116738,7.2,152.9,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,3.653252276470785,4.553876891600541,1.5260563034950492,1.33500106673234,8.8,234.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,8.0,2,1,2,4.028916756899646,5.28269598564508,1.62924053973028,1.6094379124341003,10.2,184.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,2,2,3.914021008090819,4.401829261970061,1.3862943611198906,1.840549633397487,8.0,162.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,3,1,2,4.406719247264253,4.641502115235482,1.9459101490553132,1.5686159179138452,16.2,200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,2,2,4.6913478822291435,5.127529045567755,2.1400661634962708,1.3862943611198906,16.0,148.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.3568971227655755,4.42484663185681,1.5260563034950492,1.0986122886681098,3.95,142.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,11.0,3,3,2,4.365643155423357,4.725616339063959,2.7788192719904172,1.252762968495368,14.8,190.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,4,2,2,3.0587070727153796,3.728100167267218,1.0296194171811581,1.4586150226995167,2.65,130.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,4.699570861409576,5.593595515621446,2.066862759472976,2.1972245773362196,28.0,257.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,10.0,3,1,2,4.991792206294776,4.852811208902689,1.9459101490553132,1.6094379124341003,23.5,160.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,10.0,3,1,2,4.45318382899021,5.2428046566177775,2.3702437414678603,1.3862943611198906,20.0,235.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,4.1588830833596715,5.4510384535657,2.0794415416798357,1.9459101490553132,16.5,261.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.1135153092103742,4.468204330914934,1.5040773967762742,1.3862943611198906,4.75,220.9,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.686376323895818,4.887337077751762,1.5260563034950492,1.3862943611198906,9.0,231.4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,2,2,4.1713056033582285,4.797442073635214,1.5040773967762742,1.7047480922384253,14.0,219.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,3,2,3.9318256327243257,4.626931677769604,1.4350845252893227,1.6094379124341003,9.0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,4.144720769547168,4.805659046737495,1.6094379124341003,1.5260563034950492,7.5,120.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,2,3,2,3.933784497209659,5.176149732573829,1.4816045409242156,1.7047480922384253,13.0,259.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,2,2,3.8501476017100584,5.056245805348308,1.4350845252893227,2.302585092994046,9.8,213.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,3.7256934272366524,4.736198448394496,1.3862943611198906,1.0986122886681098,7.0,172.8,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.56953269648137,4.61512051684126,1.6486586255873816,1.3862943611198906,6.9,200.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
16,1,3.0,2,2,2,3.8753590210565547,4.9849755473156785,1.463255402256019,1.791759469228055,10.5,222.5,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,4,3.0,3,1,2,4.143134726391533,4.932313327320786,1.8468787684491346,1.6094379124341003,8.8,141.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,3,2,3.6375861597263857,4.941642422609304,2.302585092994046,1.7047480922384253,9.0,243.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,3.1354942159291497,3.8066624897703196,1.6992786164338898,1.0986122886681098,2.95,134.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,2,2,4.048300623720694,5.2225156531317545,1.4586150226995167,2.0794415416798357,9.5,168.7,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.4307561839036995,4.05871738457895,1.7749523509116738,0.9162907318741551,4.2,140.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.5085558999826545,4.051784947803305,1.4586150226995167,1.3862943611198906,4.25,131.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,2,2,3.5467396869528134,4.565389315976247,1.4816045409242156,1.3862943611198906,7.5,222.6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,4.356708826689592,5.376203905205108,1.4586150226995167,2.3978952727983707,15.0,194.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,4,1.0,3,2,2,3.7887247890836524,4.097672352314776,1.6094379124341003,0.6931471805599453,6.5,150.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.490428515390098,4.168214410788556,1.4816045409242156,1.0986122886681098,4.5,141.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,7.0,2,1,2,3.7909846770510898,4.767289035464526,1.4906543764441333,1.252762968495368,12.0,277.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,4.034240638152395,5.220896219579452,1.6863989535702288,1.6094379124341003,11.0,198.2,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.3775875160230218,3.893859034800475,1.33500106673234,1.3862943611198906,3.85,136.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,2.4159137783010487,3.456316680883235,1.1314021114911006,1.5040773967762742,2.3,225.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.475067230228611,4.570578741218473,1.3862943611198906,2.3978952727983707,8.7,278.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,3.40452517175483,4.0809215418899605,1.673351238177753,1.0986122886681098,3.9,134.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,3.1441522786722644,3.8155121050473024,1.3686394258811698,1.0986122886681098,3.7,166.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,1,2,3.2386784521643803,3.8522730010223722,1.6863989535702288,0.9162907318741551,2.75,112.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,2,1,2,3.9721769282478934,4.757891273005756,1.3635373739972745,1.5686159179138452,7.5,144.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,2,2,3.2809112157876537,4.174387269895637,1.4586150226995167,2.0794415416798357,4.3,168.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,2,2,4.1059436980654525,5.388615004528817,1.3962446919730587,2.302585092994046,13.5,226.1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,3.0301337002713233,3.6988297849671046,1.9878743481543455,0.6931471805599453,2.7,137.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,3.0349529867072724,4.100989104940769,1.413423028508143,1.791759469228055,5.0,252.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,6.0,3,1,2,4.163559631243574,5.492649836008127,1.5040773967762742,1.9459101490553132,15.5,244.9,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,2.3702437414678603,3.0155349008501706,1.4469189829363254,1.0986122886681098,2.35,242.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,4.551769409260976,5.196284640982885,1.3937663759585914,1.791759469228055,14.0,149.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,3,1,2,4.735320870453137,5.2548878086207,1.9213246735826988,2.1972245773362196,25.0,221.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,3,2,3.1179499062782403,4.056988775678332,1.3937663759585914,1.3862943611198906,3.25,150.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,4.784152841516532,5.61458689585173,1.9600947840472698,1.0986122886681098,22.0,185.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,2.681021528714291,3.339321977944068,1.366091653802371,1.252762968495368,3.0,220.6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,2.766319109226186,3.8897773964808264,1.9021075263969205,1.0986122886681098,3.7,248.3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,4.485259889315534,4.023564380161053,1.3737155789130306,1.9459101490553132,12.0,136.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,1,2,3.7864597824528,4.280824129164719,1.4350845252893227,1.1631508098056809,4.3,99.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,3.893859034800475,4.9883896851489355,1.3862943611198906,1.6094379124341003,9.0,187.1,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,4.964242254526545,4.748404354073999,2.2289385528257473,1.791759469228055,29.5,207.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.295836866004329,3.9435216724875173,1.5040773967762742,0.9162907318741551,3.5,134.6,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16,1,3.0,3,1,2,5.2045559867335625,4.919980925828125,2.4997952622817508,1.3862943611198906,16.0,88.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,2,1,2,4.511957804265912,5.2652775124698366,1.5769147207285403,1.9459101490553132,18.0,199.8,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,4.279440045898781,4.133565275375382,1.9125010869241836,1.6094379124341003,13.0,182.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.66612246699132,4.747537427275013,1.4350845252893227,1.791759469228055,7.8,204.7,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.2268439945173775,3.899950424193877,1.4586150226995167,1.6094379124341003,4.5,186.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,3.0726933146901194,3.9160150266976834,1.4350845252893227,1.0986122886681098,4.2,203.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,1,2,3.6402142821326553,4.320151230955794,1.5040773967762742,1.3862943611198906,7.3,196.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,2.975529566236472,3.7376696182833684,1.766441661243765,1.1939224684724346,3.2,172.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,1,2,4.409155302062135,5.571012696691494,1.9501867058225735,2.1972245773362196,21.5,264.8,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,2,2,3.914021008090819,4.663439094112067,1.4929040961781488,1.8562979903656263,10.1,205.7,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,1,2,3.9473901492654373,4.212127597878484,1.6486586255873816,0.6931471805599453,6.8,133.9,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,3,3,2,3.2347491740244907,4.312140507209715,1.2237754316221157,1.791759469228055,4.25,174.2,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,2,2,2,4.686750172980514,5.548686904115838,1.927164106234258,1.8870696490323797,30.0,279.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,3.5322256440685598,4.440295542797857,1.7227665977411035,1.6094379124341003,8.7,262.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,2.8449093838194073,3.8416005411316,1.2325602611778486,1.0986122886681098,3.0,185.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,3,2,2.714694743820879,3.3945083935113587,0.9820784724121582,1.4586150226995167,2.15,152.5,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
16,1,3.0,2,1,2,4.009149716158869,4.174387269895637,1.3862943611198906,1.3862943611198906,7.0,129.4,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
16,1,2.0,3,1,2,3.937690752176724,4.931592086755803,1.4973884086254776,1.1314021114911006,7.0,139.2,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
16,1,10.0,2,3,2,3.9357395320454622,5.452325179027384,1.8293763327993617,1.667706820558076,10.5,209.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,3.9531649487593215,4.351567427189173,1.410986973710262,0.9162907318741551,4.5,88.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,3.580737295494233,4.259859000699674,1.3164082336557241,1.2237754316221157,5.0,143.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,0,2,2,3.2188758248682006,4.283586561860629,1.4770487243883548,1.5686159179138452,4.8,200.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,3,1,2,4.852030263919617,4.765586907393996,2.0992441689760155,1.3862943611198906,15.3,120.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,1,2,4.165113633110308,4.763881877142913,1.7749523509116738,1.3862943611198906,8.9,140.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,6.0,3,1,2,4.520701029361642,5.5073619934827445,1.572773928062509,2.5649493574615367,14.5,159.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,3,1,2,3.6109179126442243,4.290459441148391,1.6486586255873816,1.1939224684724346,4.8,133.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,6.0,3,1,2,5.01396308418893,5.279644101282416,2.2407096892759584,1.3862943611198906,13.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,1.0,2,1,2,3.828641396489095,4.51085950651685,1.6486586255873816,1.3862943611198906,6.8,151.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,3.0,2,2,2,4.000033882750859,4.694096395182493,1.5260563034950492,1.3862943611198906,10.0,186.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,3.9415818076696905,4.624972813284271,1.589235205116581,1.3862943611198906,7.3,144.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,2,1,2,3.5779478934066544,4.850466541943434,1.6054298910365616,1.6094379124341003,8.65,248.6,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,2.0,3,1,2,4.139955073474153,4.6210435351443815,1.5260563034950492,1.791759469228055,13.5,218.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,5.0,2,1,2,4.6709579265260945,4.993828175779875,1.667706820558076,1.9459101490553132,17.5,165.4,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1,4.0,2,2,2,4.097672352314776,4.782479200958502,1.7595805708638197,1.410986973710262,9.5,160.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
